Année réf,UAI,Etablissement de rattachement,Numéro de l'appel à candidatures,Section 1,Section 2,Section 3,Section 4,Section 5,Section 6,Date prise de fonction,Date ouverture candidature,Date cloture candidature,Profil appel à candidatures,Job profile,Research fiels EURAXESS,Localisation appel à candidatures,Quotité du poste,Etat du poste,Type du poste
2025,0442953W,NANTES UNIVERSITE,0223,60,,,,,,01/09/2025,03/02/2025,28/02/2025,"Physique et Sciences pour l’Ingénieur (SPI), Mécanique et Génie- Civil","Physics and Science for the Engineer, Mechanical and Civil Engineering","Physics - 
",UFR Sciences et Techniques,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0224,25,26,,,,,01/09/2025,03/02/2025,28/02/2025,Tous les domaines des mathématiques,All areas of mathematics,"Mathematics - 
",UFR Sciences et Techniques,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0225,27,,,,,,01/09/2025,03/02/2025,28/02/2025,Informatique,Computer science,"Computer science - 
",UFR Sciences et Techniques,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0236,22,,,,,,01/09/2025,03/02/2025,28/02/2025,Histoire contemporaine,Contemporary history,"Contemporary history - History
",UFR Histoire/ hist de l'art/ Archéologie,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0237,23,24,,,,,01/09/2025,03/02/2025,28/02/2025,Géographie et Aménagement du territoire,Geography and Land Use Planning,"Other - Geosciences
",IGARUN,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0238,11,,,,,,01/09/2025,03/02/2025,28/02/2025,Civilisation Britannique Contemporaine,British Contemporary civilisation,"Anglo Saxon studies - Cultural studies
",FLCE,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0239,11,,,,,,01/09/2025,03/02/2025,28/02/2025,Linguistique anglaise,English linguistic,"Linguistics - Language sciences
",FLCE,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0240,16,70,,,,,01/09/2025,03/02/2025,28/02/2025,Sciences de l'éducation et de la formation,Education and training sciences,"Teaching methods - Educational sciences
",UFR Lettres et Langages,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0241,70,,,,,,01/09/2025,03/02/2025,28/02/2025,Sciences de l'éducation et de la formation,Education and training sciences,"Teaching methods - Educational sciences
",UFR Lettres et Langages,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0242,70,,,,,,01/09/2025,03/02/2025,28/02/2025,Sciences de l'éducation et de la formation,Education and training sciences,"Teaching methods - Educational sciences
",UFR Lettres et Langages,P,V,ATER
2025,0442953W,NANTES UNIVERSITE,0243,21,,,,,,01/09/2025,03/02/2025,28/02/2025,Histoire Médiévale,Medieval History,"Medieval history - History
",UFR Histoire/ hist de l'art/ Archéologie,P,S,ATER
2025,0442953W,NANTES UNIVERSITE,0244,8,,,,,,01/09/2025,03/02/2025,28/02/2025,Langues et littérature anciennes,Ancient languages ¿¿and literature,"Languages - Language sciences
",UFR Lettres et Langages,P,S,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,05 DEG,5,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 05.
","Cf. Profil joint
Any positions may be vacant in 05.","Econometrics - Economics
International economics - Economics
Banking - Economics
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,05 LLSH,5,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 05.
","Cf. Profil joint
Any positions may be vacant in 05.","Econometrics - Economics
International economics - Economics
Banking - Economics
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,06 DEG,6,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 06.
","Cf. Profil joint
Any positions may be vacant in 06.","Marketing - Economics
Management studies - Economics
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,06 IUT45,6,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 06.
","Cf. Profil joint
Any positions may be vacant in 06.","Financial science - Economics
Fiscal law - Juridical sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,07 IUT45,7,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profils joints
Sur tous postes susceptibles d'être vacants en section 07.
","Cf. Profils joints
Any positions may be vacant in 07.","Languages - Language sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,07 LLSH 1,7,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profils joints
Sur tous postes susceptibles d'être vacants en section 07.
","Cf. Profils joints
Any positions may be vacant in 07.","Languages - Language sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,07 LLSH 2,7,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profils joints
Sur tous postes susceptibles d'être vacants en section 07.
","Cf. Profils joints
Any positions may be vacant in 07.","Languages - Language sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,07 LLSH 3,7,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profils joints
Sur tous postes susceptibles d'être vacants en section 07.
","Cf. Profils joints
Any positions may be vacant in 07.","Languages - Language sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,21 LLSH 1,21,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profils joints
Sur tous postes susceptibles d'être vacants en sections 21
","Cf. Profils joints
Any positions may be vacant in 21
","Numismatics - History
Ancient history - History
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,21 LLSH 2,21,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profils joints
Sur tous postes susceptibles d'être vacants en sections 21
","Cf. Profils joints
Any positions may be vacant in 21
","Numismatics - History
Ancient history - History
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,25-26,25,26,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Tous postes vacants en section 25-26","Cf. Profil joint
Any positions may be vacant in 25-26
","Probability theory - Mathematics
Statistics - Mathematics
Geometry - Mathematics
Algebra - Mathematics
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,27 DEG,27,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 27","Cf. Profil joint
Any positions may be vacant in 27","Programming - Computer science
Computer systems - Computer science
Database management - Computer science
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,27 IUT45,27,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 27","Cf. Profil joint
Any positions may be vacant in 27","Informatics - Computer science
Programming - Computer science
Algorithms - Mathematics
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,27 ST,27,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 27","Cf. Profil joint
Any positions may be vacant in 27","Informatics - Computer science
Programming - Computer science
Algorithms - Mathematics
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,60 GCE,60,,,,,,01/09/2025,27/03/2025,25/04/2025,"cf. Profil joint Génie civil
Sur tous postes susceptibles d'être vacants en section 60.
","cf. Profil joint
Any positions may be vacant in 60.
","Electrical engineering - Engineering
Civil engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,60 IUT45,60,,,,,,01/09/2025,02/04/2025,25/04/2025,"cf. Profil joint Génie civil
Sur tous postes susceptibles d'être vacants en section 60.
","cf. Profil joint
Any positions may be vacant in 60.
","Electrical engineering - Engineering
Civil engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,61 GMP,61,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. profil joint 
Sur tous postes susceptibles d'être vacants en section 61.
","Cf. profil joint
Any positions may be vacant in 61.
","Electronic engineering - Engineering
Systems engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,61 POLY 1,61,,,,,,01/09/2025,02/04/2025,25/04/2025,"Cf. profil joint 
Sur tous postes susceptibles d'être vacants en section 61.
","Cf. profil joint
Any positions may be vacant in 61.
","Electronic engineering - Engineering
Systems engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,61 POLY 2,61,,,,,,01/09/2025,02/04/2025,25/04/2025,"Cf. profil joint 
Sur tous postes susceptibles d'être vacants en section 61.
","Cf. profil joint
Any positions may be vacant in 61.
","Electronic engineering - Engineering
Systems engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,61-60,61,60,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Tous postes susceptibles d'être vacants en section 61-60","Cf. Profil joint
Any positions may be vacant in 61-60","Mechanical engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,61-60 2,61,60,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Tous postes susceptibles d'être vacants en section 61-60","Cf. Profil joint
Any positions may be vacant in 61-60","Mechanical engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,61IUT28,61,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 61.
","Cf. Profil joint
Any positions may be vacant in 61.","Electrical engineering - Engineering
Industrial engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,62 POLY,62,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint 
Sur tous postes susceptibles d'être vacants en section 62.
","Cf. Profil joint 
Any positions may be vacant in 62.
","Thermal engineering - Engineering
Industrial engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,63-30,63,30,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 63 et 30","Cf. Profil joint
Any positions may be vacant in 63 and 30","Electrical engineering - Engineering
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,65 CBM,65,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 65
","Cf. Profil joint
Any positions may be vacant in 65
","Biology - Biological sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,65-66,65,66,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 65-66
","Cf. Profil joint
Any positions may be vacant in 65-66
","Biology - Biological sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,74-24-23,74,24,23,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Tous postes susceptibles d'être vacants en section 74-24-23","Cf. Profil joint
Any positions may be vacant in 74-24-23","Medical sciences - 
Geography - 
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Sect 35-36,35,36,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil de poste
Sur tous postes susceptibles d'être vacant en section 35-36","Cf. Profil joint
Any positions may be vacant in 35-36","Geology - Geosciences
Environmental science - 
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 01,1,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profils joints
Sur tous postes susceptibles d'être vacants en section 01","Cf. Profil joint
Any positions may be vacanr in 01","Criminal law - Juridical sciences
Private law - Juridical sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 02,2,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 02.
","Cf. Profil joint
Any positions may be vacant in 02.","European law - Juridical sciences
Public law - Juridical sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 11,11,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 11.
","Cf. Profil joint
Any positions may be vacant in 11.","European literature - Literature
Linguistics - Language sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 22,22,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Tous postes susceptibles d'être vacants en section 22","Cf. Profil joint
Any positions may be vacant in 22","Social history - History
Contemporary history - History
Political history - History
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 23,23,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Tous postes susceptibles d'être vacants en section 23","Cf. Profil joint
Any positions may be vacant in 23","Human geography - Geography
Regional geography - Geography
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 28,28,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 28","Cf. Profil joint
Any positions may be vacant en 28","Mathematical analysis - Mathematics
Optics - Physics
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 31,31,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint.
Tous postes susceptibles d'être vacants en section 31.","Cf. Profil joint.
Any positions may be vacant in 31.","Analytical chemistry - Chemistry
Physical chemistry - Chemistry
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 34,34,,,,,,01/09/2025,02/04/2025,25/04/2025,"Cf. Profil joint
Tous postes susceptibles d'être vacants en section 34.","Cf. Profil joint
Any positions may be vacant in 34.","Chemistry - 
Astrophysics - Astronomy
",,,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 66,66,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 66","Cf. Profil joint
Any positions may be vacant in 66","Biology - Biological sciences
",,P,,ATER
2025,0450855K,UNIVERSITE D'ORLEANS,Section 74,74,,,,,,01/09/2025,27/03/2025,25/04/2025,"Cf. Profil joint
Sur tous postes susceptibles d'être vacants en section 74.
","Cf. Profil joint
Any positions may be vacant in 74.
","Biology - Biological sciences
",,P,,ATER
2025,0490769V,UNIV. ANGERS (IUT ANGERS),IUT 01,6,,,,,,01/09/2025,11/02/2025,12/03/2025,Ce recrutement concerne principalement les enseignements de gestion des ressources humaines sur les deux dernières années du BUT,This recruitment mainly concerns human resources management courses in the last two years of the BUT program.,"Other - 
",ANGERS,P,V,ATER
2025,0490769V,UNIV. ANGERS (IUT ANGERS),IUT 02,32,,,,,,01/09/2025,11/02/2025,12/03/2025,"La personne recrutée assurera des enseignements en cours, TD et TP en chimie générale et en chimie organique à des étudiants de 1ère à l’IUT-département de Biologie.",The person recruited will be responsible for teaching general and organic chemistry to 1st year students at the IUT Biology Department.,"Organic chemistry - Chemistry
",ANGERS,P,V,ATER
2025,0490769V,UNIV. ANGERS (IUT ANGERS),IUT 03,61,,,,,,01/09/2025,11/02/2025,12/03/2025,"La personne recrutée effectuera des enseignements dans les trois années de BUT GEII, dans les disciplines suivantes : mathématiques et outils logiciels pour les mathématiques (BUT1, BUT2, BUT3), informatique industrielle (programmation en langage C, BUT1 et BUT2)","The recruited candidate will do his/her teaching in the three-year degree University Bachelor of Technology
in Electrical Engineering and Industrial IT, in the following modules:
- mathematics;
- software tools applied to mathematics;
- industrial computing (C language).","Industrial engineering - Engineering
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,DEG 01,1,,,,,,01/09/2025,11/02/2025,12/03/2025,"Droit civil, droit des affaires, ","Lecturer of civil law, trade law","Juridical sciences - 
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,DEG 02,1,,,,,,01/09/2025,11/02/2025,12/03/2025,"Droit civil, droit pénal","Lecturer of civil law, criminal law.","Criminal law - Juridical sciences
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,DEG 03,3,,,,,,01/09/2025,11/02/2025,12/03/2025,Histoire du droit : introduction historique au droit (semestre 1) et  histoire des institutions (semestre 2),Lecturer of law history.,"History of law - History
Juridical sciences - 
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,DEG 04,5,,,,,,01/09/2025,11/02/2025,12/03/2025,"Microéconomie, Macroéconomie, Méthodologie du Travail Universitaire, Techniques quantitatives","Microeconomics, Macroeconomics, Methodology of Academic Work, Quantitative Techniques","Business economics - Economics
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,DEG 05,6,,,,,,01/09/2025,11/02/2025,12/03/2025,"Comptabilité, Finance, Management","Accounting, Finance, Management","Financial science - Economics
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,ESTHUA 01,19,,,,,,01/09/2025,11/02/2025,12/03/2025,"Sociologie appliquée au tourisme : sociologie et tourisme, sociologie des publics, gestion de projet, méthodologie des enquêtes, méthodologie du travail universitaire, méthode de recherche en sciences sociales.",The recruited teaching assistant will have to provide courses in sociology. Part of his/her teaching will have to integrate the specificities of the tourism and culture sectors,"Sociology - 
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,ESTHUA 02,19,,,,,,01/09/2025,11/02/2025,12/03/2025,"Sociologie appliqué au tourisme : sociologie et tourisme, gestion de projet, démarche de recherche en sciences sociales",The recruited teaching assistant will have to provide courses in sociology. Part of his/her teaching will have to integrate the specificities of the tourism and culture sectors,"Sociology - 
",ANGERS,P,S,ATER
2025,0490970N,UNIVERSITE D'ANGERS,ESTHUA 03,23,,,,,,01/09/2025,11/02/2025,12/03/2025,"Développement durable et transitions socio-écologiques appliqués au tourisme et aux loisirs, en France et à l’international","The recruited teaching assistant will have to provide courses in tourism, sustainable development and ecological transition.
Part of his/her teaching will have to integrate the specificities of the tourism and culture sectors","Social geography - Geography
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,ESTHUA 04,23,,,,,,01/09/2025,11/02/2025,12/03/2025,"Géographie du tourisme, de la culture et de l’hospitalité, valorisation des arts et du patrimoine, analyse de l’architecture",The recruited teaching assistant will have to provide courses in tourism. Part of his/her teaching will have to integrate the specificities of the tourism and culture sectors.,"Geography - 
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,IAE 01,6,,,,,,01/09/2025,11/02/2025,12/03/2025,"Management Stratégique, Gestion des Ressources Humaines, Management d’équipe, Gestion de projet et conduite du changement, Management des organisations, Change Management","Strategic Management, Human Resources Management, Team Management, Project and Change Management, Organizational Management, Change Management","Management studies - Economics
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,LLSH 01,8,,,,,,01/09/2025,11/02/2025,12/03/2025,"Langue, littérature et civilisation latines (Introduction à la langue et à la littérature latines, études latines, héros et légendes de Rome)","Late Latin, Digital Humanities","Literature - 
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,LLSH 02,9,,,,,,01/09/2025,11/02/2025,12/03/2025,"Littérature contemporaine et ultracontemporaine, littérature du XXe siècle",Contemporary literature,"European literature - Literature
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,LLSH 03,11,,,,,,01/09/2025,11/02/2025,12/03/2025,"Langue anglaise et civilisation : histoire de la Grande-Bretagne et/ou Histoire des États-Unis, méthodologie du travail universitaire, cours de traduction, de phonologie et/ou de compréhension orale","The University of Angers is recruiting an ATER to lecture in the English department (subjects: English language and civilisation, CNU section 11), and contribute to the CIRPaLL laboratory","Languages - Language sciences
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,LLSH 04,11,,,,,,01/09/2025,11/02/2025,12/03/2025,"Littérature anglophone et traduction : lecture de textes littéraires, littérature anglophone, oeuvres littéraires, initiation à la traduction, thème, méthodologie du travail universitaire","The University of Angers is recruiting an ATER to lecture in the English department (subjects: English literature and French-English translation, CNU section 11), and contribute to the CIRPaLL laboratory","Language sciences - 
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,LLSH 05,11,,,,,,01/09/2025,11/02/2025,12/03/2025,"Langue et Culture du Monde Anglophone : lecture de textes littéraires, oeuvres littéraires, initiation à la traduction, méthodologie du travail universitaire, courants du monde anglophone, civilisation britannique (institutions et histoire), thème","The University of Angers is recruiting an ATER to lecture in the English department (subjects: English language, literature and culture, CNU section 11), and contribute to the 3L.AM laboratory","Language sciences - 
",ANGERS,P,V,ATER
2025,0490970N,UNIVERSITE D'ANGERS,LLSH 06,12,,,,,,01/09/2025,11/02/2025,12/03/2025,"Etudes germaniques : traduction, linguistique et/ou langue","The recruited colleague will primarily teach courses in linguistics, translation and language","Language sciences - 
",ANGERS,P,V,ATER
